,BMUID,temp,wspd,wgust,sealevelpressure,visibility,cloudcover,precip,dew,humidity,loadFactor
30,CLDRW-1,5.9,10.6,,997.8,33.4,85.1,0.0,4.4,90.02,0.681081081081081
31,CLDRW-1,9.4,9.5,,1012.1,28.3,52.3,0.0,2.5,62.14,0.27983783783783783
32,CLDSW-1,4.4,14.9,,996.6,30.1,90.1,0.0,2.7,88.93,0.83625
33,CLDSW-1,8.6,15.4,,1013.9,22.8,88.7,0.0,3.2,68.93,0.694375
34,CLFLW-1,3.1,15.1,0.0,995.9,26.4,43.4,2.8,2.0,92.92,0.4282758620689655
35,CLFLW-1,8.0,10.6,11.0,1012.8,34.2,49.6,0.0,3.6,73.88,0.3412413793103449
36,COUWW-1,5.9,30.0,36.1,991.5,4.0,81.8,0.0,4.6,91.02,0.9742439024390245
37,COUWW-1,8.8,19.9,24.4,1011.2,16.4,97.0,0.0,6.0,82.94,0.7572682926829268
38,CRGHW-1,3.4,12.9,2.9,995.3,26.3,38.3,0.0,2.1,91.46,0.6639130434782609
39,CRGHW-1,8.2,9.3,12.1,1012.6,34.3,51.7,0.0,3.5,72.52,0.3573913043478261
40,CRMLW-1,3.9,12.7,,995.5,31.2,62.0,0.0,2.3,89.55,0.4742736842105263
41,CRMLW-1,7.8,7.2,,1010.5,30.8,77.4,0.0,2.7,70.14,0.009221052631578948
42,CRYRW-2,3.8,3.8,,998.7,21.9,95.3,0.0,3.2,95.62,0.49360869565217386
43,CRYRW-2,9.7,11.8,28.9,1014.4,30.7,77.7,0.0,2.6,61.41,0.24634782608695655
44,DALSW-1,4.7,14.8,,996.8,25.5,88.9,0.0,3.0,88.6,0.6746
45,DALSW-1,9.1,14.0,,1014.3,26.3,89.0,0.0,3.5,68.2,0.26766666666666666
46,DRSLW-1,5.8,16.8,,994.2,30.8,87.6,0.0,3.2,83.74,0.03492753623188406
47,DRSLW-1,8.8,16.2,,1013.0,27.6,72.3,0.0,5.5,79.52,0.6412173913043479
48,DUNGW-1,6.8,13.1,49.4,1011.2,30.8,61.3,0.0,1.4,68.82,0.36878723404255315
49,EDINW-1,5.5,10.1,16.1,991.5,15.2,44.3,0.0,3.0,83.95,0.2342857142857143
50,EDINW-1,8.9,16.2,20.1,1008.6,38.3,33.8,0.0,4.0,71.69,0.48047619047619045
51,EWHLW-1,4.5,9.8,,997.9,25.2,91.3,0.0,2.9,89.39,0.8489729729729729
52,EWHLW-1,9.7,12.5,,1014.8,33.3,91.5,0.0,2.9,62.25,0.21091891891891892
53,FAARW-1,7.0,13.4,49.4,1011.1,30.8,58.8,0.0,1.4,67.32,0.4321304347826087
54,FAARW-2,7.0,13.4,49.4,1011.1,30.8,58.8,0.0,1.4,67.32,0.42
55,FSDLW-1,5.6,21.6,27.4,991.9,11.3,85.5,0.0,4.2,90.84,0.9876576576576576
56,FSDLW-1,9.0,15.9,20.8,1011.5,21.0,90.0,0.0,5.9,80.79,0.9018918918918919
57,GDSTW-1,5.7,13.0,57.5,998.7,17.2,77.5,0.0,4.3,91.17,0.5644615384615385
58,GDSTW-1,9.3,10.3,14.1,1012.8,24.6,67.2,0.0,4.4,71.12,0.148
59,GLOFW-1,6.1,12.0,,998.3,22.9,84.6,0.0,4.7,90.36,0.5417228464419476
60,GLOFW-1,8.2,13.0,49.4,1012.5,26.3,56.7,0.0,2.5,67.0,0.10029962546816479
61,GRIFW-1,9.7,9.7,28.9,1013.0,29.9,86.7,0.0,3.1,63.53,0.4803921568627451
62,GRIFW-2,4.6,5.0,,997.5,32.0,90.0,0.0,3.4,91.83,0.00015686274509803922
63,GRIFW-2,9.7,9.7,28.9,1013.0,29.9,86.7,0.0,3.1,63.53,0.5052941176470588
64,HBHDW-1,4.6,10.0,,996.8,31.1,90.0,0.0,3.1,89.88,0.24309477756286266
65,HBHDW-1,9.4,12.5,,1013.6,27.2,88.6,0.0,3.3,65.55,0.64568665377176
66,HLGLW-1,6.7,11.1,,996.8,35.6,82.2,0.0,4.6,86.73,0.29335714285714287
67,HLGLW-1,9.2,9.4,49.4,1011.2,32.6,18.7,0.0,2.4,62.47,0.12507142857142856
68,HRSTW-1,4.4,12.0,,997.2,28.0,90.2,0.0,2.8,89.28,0.0005625
69,HRSTW-1,8.8,14.3,,1014.4,27.2,89.3,0.0,3.1,67.21,0.382609375
70,KILBW-1,6.8,17.0,,996.6,26.3,82.0,0.0,4.9,87.2,1.0947368421052632
71,KILBW-1,9.5,8.0,,1010.7,22.2,41.8,0.0,3.1,64.59,0.17212631578947368
72,KLGLW-1,6.2,22.2,6.5,993.6,8.3,81.4,0.0,4.9,91.55,0.005008771929824561
73,KLGLW-1,8.7,15.1,11.5,1013.0,14.3,86.7,0.0,6.4,85.2,0.9093859649122807
74,MILWW-1,2.1,15.7,57.5,995.4,33.6,47.6,0.0,0.4,88.6,0.7335
75,MILWW-1,6.6,9.7,25.6,1011.8,31.1,68.7,0.0,2.1,73.03,0.788
76,MINSW-1,4.5,9.9,,997.9,25.0,91.4,0.0,2.9,89.34,0.768858695652174
77,MINSW-1,9.8,12.5,,1014.8,33.5,91.6,0.0,2.9,62.16,0.1465217391304348
78,MKHLW-1,6.0,20.8,0.0,993.6,14.1,82.8,0.0,4.3,89.08,0.031071428571428573
79,MKHLW-1,8.8,15.5,11.0,1012.9,18.1,82.8,0.0,6.2,83.69,0.6120357142857143
80,SANQW-1,5.0,16.7,,995.4,29.0,88.2,0.0,3.0,87.12,0.06209876543209877
81,SANQW-1,8.5,15.6,,1013.5,24.3,80.5,0.0,4.4,75.23,0.6501234567901235
82,STLGW-1,5.7,13.9,48.6,1011.7,31.1,63.4,0.0,1.5,74.0,0.7678630136986302
83,STLGW-2,5.7,13.9,48.6,1011.7,31.1,63.4,0.0,1.5,74.0,0.9106746987951807
84,STLGW-3,5.7,13.9,48.6,1011.7,31.1,63.4,0.0,1.5,74.0,0.883917808219178
85,TDBNW-1,4.1,6.3,,998.0,26.3,92.6,0.0,3.1,93.33,0.7163043478260869
86,TDBNW-1,9.5,12.2,28.9,1014.2,29.6,84.2,0.0,2.8,62.92,0.2117391304347826
87,TULWW-1,6.4,19.7,22.2,998.8,10.9,79.3,0.0,5.8,95.84,0.5130588235294118
88,TULWW-1,7.3,15.6,23.3,1013.6,14.9,86.2,0.0,4.7,83.3,0.19317647058823528
89,TULWW-2,6.4,19.7,22.2,998.8,10.9,79.3,0.0,5.8,95.84,0.36448
90,TULWW-2,7.3,15.6,23.3,1013.6,14.9,86.2,0.0,4.7,83.3,0.1184
91,WHIHW-1,4.9,15.3,,995.7,30.7,88.9,0.0,2.9,86.99,0.9857777777777778
92,WHIHW-1,8.6,15.2,,1013.5,25.6,80.8,0.0,4.1,73.42,0.8229629629629629
93,WHILW-1,4.8,9.5,8.9,995.2,32.1,90.0,0.0,2.9,87.49,0.007608695652173913
94,WHILW-1,9.4,8.0,6.9,1013.1,32.0,75.4,0.0,5.2,74.7,0.20437888198757764
95,WHILW-2,5.1,13.1,,995.3,33.4,90.0,0.0,3.0,86.27,0.014747899159663864
96,WHILW-2,9.0,14.3,,1013.2,30.8,75.6,0.0,4.6,73.93,0.1922689075630252
