,BMUID,temp,wspd,wgust,sealevelpressure,visibility,cloudcover,precip,dew,humidity,loadFactor
19,ACHRW-1,3.4,4.8,0.4,1025.8,8.6,3.7,0.0,2.0,90.79,0.027793427230046946
20,ACHRW-1,5.4,15.1,18.6,1010.5,11.4,46.6,0.0,2.3,80.18,0.9024413145539907
21,ACHRW-1,5.6,6.4,0.0,997.5,11.3,37.8,0.0,4.4,92.06,0.0932394366197183
22,ACHRW-1,3.0,14.3,22.1,1013.2,15.5,15.3,0.0,0.1,81.41,0.5814084507042253
23,ACHRW-1,5.2,8.1,7.7,1025.9,39.1,35.4,0.0,-2.1,59.37,0.49436619718309854
24,ACHRW-1,15.7,3.9,,1017.2,17.5,38.6,0.0,14.9,94.43,0.22309859154929576
25,ACHRW-1,10.4,10.1,4.9,1013.3,19.1,45.8,0.0,8.6,88.65,0.1092018779342723
26,ACHRW-1,4.5,7.9,3.2,1003.3,20.0,35.4,0.0,2.5,86.9,0.22690140845070422
27,ACHRW-1,2.9,9.9,2.9,1025.3,11.5,47.6,0.0,1.4,90.19,0.04948356807511737
28,ACHRW-1,2.6,19.4,18.5,1010.2,22.0,11.1,0.0,0.7,87.47,0.26028169014084507
29,ACHRW-1,9.8,3.7,1.4,1015.3,22.9,44.0,0.0,8.5,91.5,0.011549295774647887
30,ACHRW-1,4.3,6.4,2.2,998.9,21.7,45.9,0.0,3.1,91.78,0.10976525821596245
31,ACHRW-1,6.8,12.0,11.6,995.0,16.7,44.7,0.0,4.6,86.22,0.640281690140845
32,AKGLW-2,0.7,12.4,,1002.6,2.7,72.6,0.0,0.5,98.18,0.8904448621553883
33,AKGLW-2,13.9,6.6,,1003.1,24.6,89.4,0.0,11.4,84.79,0.008270676691729323
34,AKGLW-2,10.1,5.8,,1015.4,20.2,79.8,0.0,9.5,96.07,0.05758145363408521
35,AKGLW-2,2.7,6.9,,1027.1,21.5,9.1,0.0,1.8,93.95,0.32572055137844613
36,AKGLW-2,6.8,16.9,34.3,1009.9,16.7,55.7,0.0,3.0,76.63,0.9454887218045113
37,AKGLW-2,6.7,2.5,,996.3,1.7,97.7,0.0,6.4,98.14,0.07111528822055138
38,AKGLW-2,3.4,8.8,,1011.1,26.1,42.3,0.0,0.8,83.49,0.5446428571428572
39,AKGLW-2,15.0,7.8,,1018.0,4.8,96.5,0.0,15.0,99.89,0.5853070175438596
40,AKGLW-2,12.6,7.3,,1012.9,8.5,88.2,0.0,11.2,91.6,0.2590852130325814
41,AKGLW-2,1.8,5.9,,1001.7,36.6,0.0,0.0,-0.1,87.2,0.975
42,AKGLW-2,0.7,5.1,,1025.0,23.3,3.9,0.0,-0.6,90.69,0.5783521303258145
43,AKGLW-2,5.0,24.3,36.5,1006.7,26.7,15.9,0.0,0.0,70.3,0.9400375939849623
44,AKGLW-2,8.4,6.8,,1014.9,25.7,6.3,0.0,6.8,89.8,0.21196741854636592
45,AKGLW-2,2.4,6.3,,998.7,26.5,43.0,0.0,1.3,92.86,0.46791979949874685
46,AKGLW-2,6.1,13.7,,996.3,22.0,75.2,0.0,4.1,87.24,0.8598997493734335
47,ANSUW-1,0.3,13.5,8.9,1000.7,7.3,29.6,0.0,-0.5,94.45,0.8478305785123968
48,ANSUW-1,9.2,5.5,2.9,1003.8,8.3,32.9,0.0,8.1,92.76,0.033987603305785125
49,ANSUW-1,7.2,3.6,0.0,1016.0,29.0,26.4,0.0,6.5,95.73,0.056095041322314056
50,ANSUW-1,4.6,4.9,4.9,1026.0,7.9,16.9,0.0,2.6,87.16,0.16363636363636364
51,ANSUW-1,4.0,11.5,2.9,1009.2,15.3,23.2,0.0,1.4,83.02,0.940702479338843
52,ANSUW-1,4.3,3.3,0.0,997.4,6.8,44.3,0.0,3.5,94.26,0.054442148760330586
53,ANSUW-1,1.7,12.8,0.0,1011.7,13.8,13.2,0.0,-0.2,87.17,0.6512396694214877
54,ANSUW-1,3.3,9.0,10.1,1027.0,41.4,37.8,0.0,-2.9,64.02,0.566115702479339
55,ANSUW-1,15.9,3.9,,1018.4,17.4,46.0,0.0,14.5,91.31,0.18274793388429753
56,ANSUW-1,9.3,10.1,4.9,1012.7,29.0,44.3,0.0,7.1,86.49,0.18357438016528926
57,ANSUW-1,3.2,6.5,0.0,1002.6,19.0,40.1,0.0,2.5,95.22,0.2603305785123967
58,ANSUW-1,1.5,8.5,0.0,1025.1,20.7,39.4,0.0,0.6,93.31,0.04431818181818182
59,ANSUW-1,9.5,2.5,0.0,1010.9,26.9,21.2,0.0,8.8,95.52,0.0034090909090909094
60,ANSUW-1,2.0,18.4,21.0,1008.2,35.2,13.2,0.0,0.2,88.25,0.8074380165289257
61,ANSUW-1,8.5,3.7,0.0,1015.1,26.9,33.8,0.0,7.8,94.98,0.032334710743801655
62,ANSUW-1,3.2,6.8,0.0,998.4,27.5,54.8,0.0,2.3,93.49,0.1697314049586777
63,ANSUW-1,5.9,13.3,6.9,994.2,16.1,44.3,0.0,4.5,90.69,0.624896694214876
64,ARCHW-1,2.2,13.2,0.0,996.5,4.1,95.9,0.0,1.9,97.62,0.09766666666666667
65,ARCHW-1,12.9,7.7,6.5,1004.5,12.2,95.9,0.0,12.3,95.61,0.026833333333333334
66,ARCHW-1,7.1,2.4,0.5,1014.8,6.6,13.3,0.0,6.5,95.87,0.010566666666666667
67,ARCHW-1,1.9,2.9,1.5,1026.7,10.9,1.3,0.0,1.1,94.42,0.03605
68,ARCHW-1,7.2,15.5,21.6,1012.8,10.0,59.5,0.0,3.3,76.22,0.545
69,ARCHW-1,6.8,8.2,0.0,998.0,21.1,45.7,0.0,5.5,91.73,0.4645
70,ARCHW-1,4.7,12.9,23.8,1014.4,12.1,24.8,0.0,1.8,81.42,0.6679999999999999
71,ARCHW-1,5.3,8.0,9.6,1024.7,31.4,7.4,0.0,-3.3,53.84,0.20500000000000002
72,ARCHW-1,12.1,6.5,3.9,1013.9,14.9,82.9,0.0,11.5,95.92,0.07883333333333334
73,ARCHW-1,4.3,7.1,0.0,1003.9,23.2,56.7,0.0,2.2,85.99,0.32883333333333337
74,ARCHW-1,1.5,4.9,3.5,1026.3,11.8,12.8,0.0,-0.5,86.69,0.16
75,ARCHW-1,6.1,21.3,20.5,1011.7,14.1,9.6,12.4,1.2,70.99,0.45
76,ARCHW-1,10.4,2.5,3.5,1015.8,18.5,90.0,0.0,9.5,94.02,0.03716666666666667
77,ARCHW-1,5.6,12.6,7.1,999.9,24.2,29.3,0.0,3.9,88.64,0.3348333333333333
78,ARCHW-1,6.8,14.2,17.3,997.5,24.9,19.1,0.0,4.8,87.39,0.4423333333333333
79,BEINW-1,-1.3,13.8,58.8,1003.6,12.3,45.7,0.0,-2.4,92.39,0.6217095588235294
80,BEINW-1,7.9,10.3,,1003.0,15.3,46.9,0.0,6.8,93.3,0.10082720588235294
81,BEINW-1,4.0,14.8,22.6,1024.6,13.7,25.9,0.0,1.3,82.88,0.43343750000000003
82,BEINW-1,2.5,17.5,36.2,1006.7,13.5,35.2,0.0,-0.6,80.44,0.5635110294117648
83,BEINW-1,-0.5,20.6,,1010.3,7.3,33.0,0.0,-1.6,91.77,0.5418382352941177
84,BEINW-1,0.7,7.5,22.2,1028.8,28.2,10.7,0.0,-3.7,72.34,0.0906985294117647
85,BEINW-1,14.9,3.7,,1019.2,13.2,48.0,0.0,13.2,89.33,0.01448529411764706
86,BEINW-1,7.6,17.1,56.4,1011.1,24.3,45.5,0.0,4.8,82.26,0.3804779411764706
87,BEINW-1,2.5,12.2,24.2,1001.2,15.7,52.4,0.3,1.5,93.13,0.24066176470588238
88,BEINW-1,-0.4,10.2,0.0,1024.4,25.2,23.1,0.0,-1.1,95.6,0.0414889705882353
89,BEINW-1,0.1,24.9,73.6,1005.9,27.1,38.8,0.0,-1.6,87.82,0.5869485294117647
90,BEINW-1,7.4,7.3,15.3,1014.3,24.8,52.7,0.0,6.4,93.77,0.03386029411764706
91,BEINW-1,1.6,10.8,19.6,997.3,21.2,57.3,0.0,0.7,93.35,0.11158088235294118
92,BEINW-1,4.3,17.5,34.9,991.5,7.0,61.7,0.0,3.3,92.66,0.8056066176470589
93,BETHW-1,2.1,10.3,,1005.1,22.9,88.5,0.0,-1.4,77.91,0.1728403361344538
94,BETHW-1,11.3,6.1,,1001.9,12.0,91.0,0.0,9.8,90.64,0.0855798319327731
95,BETHW-1,5.4,12.2,32.2,1022.3,22.6,1.6,0.0,2.1,79.36,0.7401680672268908
96,BETHW-1,3.8,21.3,43.2,1003.7,20.6,24.3,0.0,0.1,77.22,0.5458823529411764
97,BETHW-1,4.0,19.9,28.9,1007.8,9.2,59.6,0.0,1.1,81.7,0.7854117647058824
98,BETHW-1,2.4,11.2,,1028.9,29.5,48.5,0.0,-1.6,74.55,0.1144873949579832
99,BETHW-1,11.4,10.0,30.0,1009.4,23.2,77.5,0.0,7.3,75.48,0.3749915966386555
100,BETHW-1,3.5,12.3,,998.6,24.8,28.2,0.0,2.1,90.37,0.23300840336134454
101,BETHW-1,3.4,10.2,,1022.6,23.4,57.9,0.0,0.7,82.39,0.42870588235294116
102,BETHW-1,9.3,3.1,,1010.4,25.9,37.7,0.0,7.9,90.79,0.010689075630252102
103,BETHW-1,9.6,8.1,,1012.7,27.4,77.9,0.0,7.4,86.13,0.12134453781512605
104,BETHW-1,3.0,10.1,,995.4,30.9,71.2,0.0,1.5,89.95,0.23858823529411763
105,BETHW-1,6.1,13.7,32.2,989.1,24.2,48.6,0.0,3.5,83.42,0.5257142857142857
106,BHLAW-1,-0.1,14.1,58.8,1004.0,14.1,63.3,0.0,-1.8,88.51,0.8535370370370371
107,BHLAW-1,9.2,7.9,,1002.7,14.0,64.4,0.0,7.9,91.67,0.19355555555555556
108,BHLAW-1,6.9,2.5,,1016.8,25.9,65.1,0.0,5.6,91.3,0.06398148148148149
109,BHLAW-1,3.6,17.4,53.0,1024.1,15.3,17.9,0.0,0.8,82.31,0.5340185185185186
110,BHLAW-1,1.9,21.1,80.5,1006.0,14.7,32.1,0.0,-0.9,81.64,0.20344444444444446
111,BHLAW-1,0.8,21.4,,1009.7,8.4,39.5,0.0,-0.9,87.93,0.44157407407407406
112,BHLAW-1,15.0,4.8,,1019.3,12.6,67.0,0.0,13.5,90.52,0.02835185185185185
113,BHLAW-1,9.2,13.7,56.4,1010.7,23.2,59.9,0.0,5.5,77.74,0.4766666666666666
114,BHLAW-1,2.0,14.7,57.5,1000.6,19.4,43.5,0.0,1.2,94.06,0.4049814814814815
115,BHLAW-1,0.6,8.7,0.0,1024.0,24.1,30.0,0.0,-0.5,92.46,0.0900925925925926
116,BHLAW-1,7.3,9.1,34.4,1013.9,25.1,53.2,0.0,6.1,92.16,0.07942592592592591
117,BHLAW-1,1.5,13.3,51.9,996.8,24.4,59.1,0.0,0.5,93.04,0.3411296296296296
118,BLKWW-1,1.3,13.2,,998.0,3.4,94.8,0.0,0.9,97.52,0.07947069943289224
119,BLKWW-1,12.9,9.3,,1003.9,11.8,90.6,0.0,12.4,96.79,0.12824196597353496
120,BLKWW-1,8.2,3.9,,1014.9,12.4,34.3,0.0,7.5,95.03,0.016446124763705106
121,BLKWW-1,7.0,18.4,28.9,1012.3,10.2,71.6,0.0,3.2,76.71,0.5731568998109641
122,BLKWW-1,6.4,7.0,,997.3,17.8,79.7,0.0,6.1,98.17,0.30241965973534973
123,BLKWW-1,3.7,12.0,35.8,1013.5,13.9,25.3,0.0,1.5,85.5,0.8595085066162572
124,BLKWW-1,4.1,12.3,31.1,1024.7,30.4,19.9,0.0,-3.1,59.26,0.654366729678639
125,BLKWW-1,16.7,9.6,,1016.2,16.6,75.0,0.0,15.2,91.05,0.12090737240075615
126,BLKWW-1,3.3,7.1,,1003.5,26.6,29.2,0.0,1.0,84.89,0.5813988657844991
127,BLKWW-1,1.1,6.1,,1026.2,13.3,23.1,0.0,-0.5,88.88,0.01890359168241966
128,BLKWW-1,11.1,5.5,,1010.9,17.1,79.9,0.0,10.3,95.05,0.0014366729678638942
129,BLKWW-1,4.8,20.9,32.8,1010.5,15.8,17.9,0.0,0.9,75.56,0.9756521739130435
130,BLKWW-1,9.6,5.3,,1015.7,22.5,84.6,0.0,8.3,91.5,0.011190926275992438
131,BLKWW-1,4.6,11.8,,999.4,21.9,70.1,0.0,3.4,92.17,0.18291115311909265
132,BLKWW-1,6.7,18.8,28.9,997.6,20.6,58.2,0.0,4.9,88.76,0.45224952741020796
133,BLLA-1,0.8,12.6,,999.9,3.3,83.2,0.0,0.4,97.11,0.4952916666666667
134,BLLA-1,12.1,7.7,,1003.7,11.3,87.6,0.0,10.9,92.74,0.13060416666666666
135,BLLA-1,8.7,5.0,,1015.6,10.0,67.6,0.0,7.9,95.06,0.005125
136,BLLA-1,3.0,6.6,,1026.9,16.3,23.2,0.0,1.7,91.06,0.09493750000000001
137,BLLA-1,5.5,15.6,36.9,1010.5,10.2,73.2,0.0,2.9,83.41,0.5302708333333334
138,BLLA-1,5.6,5.9,,997.0,6.1,92.0,0.0,6.0,100.0,0.09395833333333332
139,BLLA-1,2.8,12.3,35.8,1012.1,16.1,22.4,0.0,0.8,86.6,0.4679583333333333
140,BLLA-1,3.6,11.8,31.1,1025.9,34.5,54.9,0.0,-2.5,64.68,0.08291666666666667
141,BLLA-1,15.6,8.5,,1017.7,5.5,69.7,0.0,15.1,96.85,0.11360416666666667
142,BLLA-1,11.3,7.0,,1013.3,21.9,90.8,0.0,10.1,92.09,0.014916666666666667
143,BLLA-1,3.1,9.5,,1002.8,26.5,53.6,0.0,1.1,86.65,0.40064583333333337
144,BLLA-1,1.6,7.6,,1025.5,12.5,21.1,0.0,0.4,91.56,0.10279166666666667
145,BLLA-1,3.9,24.1,36.2,1008.4,22.3,18.5,0.0,0.3,77.15,0.8908125
146,BLLA-1,8.9,6.4,,1015.4,18.7,65.3,0.0,8.2,95.43,0.013270833333333334
147,BLLA-1,3.3,9.3,,998.9,27.1,52.1,0.0,2.0,91.07,0.1825625
148,BLLA-1,6.2,18.5,28.9,995.9,26.0,63.7,0.0,3.9,85.39,0.9856041666666666
149,BLLA-2,0.8,12.6,,999.9,3.3,83.2,0.0,0.4,97.11,0.37472463768115943
150,BLLA-2,12.1,7.7,,1003.7,11.3,87.6,0.0,10.9,92.74,0.03976811594202899
151,BLLA-2,8.7,5.0,,1015.6,10.0,67.6,0.0,7.9,95.06,0.05365217391304348
152,BLLA-2,3.0,6.6,,1026.9,16.3,23.2,0.0,1.7,91.06,0.07246376811594203
153,BLLA-2,5.5,15.6,36.9,1010.5,10.2,73.2,0.0,2.9,83.41,0.09744927536231884
154,BLLA-2,5.6,5.9,,997.0,6.1,92.0,0.0,6.0,100.0,0.08962318840579711
155,BLLA-2,2.8,12.3,35.8,1012.1,16.1,22.4,0.0,0.8,86.6,0.4925507246376811
156,BLLA-2,15.6,8.5,,1017.7,5.5,69.7,0.0,15.1,96.85,0.10657971014492754
157,BLLA-2,11.3,7.0,,1013.3,21.9,90.8,0.0,10.1,92.09,0.059333333333333335
158,BLLA-2,3.1,9.5,,1002.8,26.5,53.6,0.0,1.1,86.65,0.39895652173913043
159,BLLA-2,1.6,7.6,,1025.5,12.5,21.1,0.0,0.4,91.56,0.09660869565217392
160,BLLA-2,11.0,4.1,,1010.6,18.7,83.2,0.0,10.2,94.76,0.006521739130434783
161,BLLA-2,3.9,24.1,36.2,1008.4,22.3,18.5,0.0,0.3,77.15,0.6226666666666667
162,BLLA-2,8.9,6.4,,1015.4,18.7,65.3,0.0,8.2,95.43,0.06194202898550725
163,BLLA-2,3.3,9.3,,998.9,27.1,52.1,0.0,2.0,91.07,0.24089855072463767
164,BNWKW-1,3.8,7.0,,1006.5,15.6,87.7,0.0,0.3,77.81,0.13955555555555557
165,BNWKW-1,11.6,7.9,8.1,1001.9,9.5,99.0,0.0,9.8,88.65,0.03866666666666667
166,BNWKW-1,5.6,4.4,2.9,1016.3,24.5,88.4,0.0,4.2,90.51,0.027822222222222224
167,BNWKW-1,5.6,12.5,16.1,1021.8,15.2,0.0,0.0,3.5,86.2,0.5157333333333333
168,BNWKW-1,4.2,28.4,42.1,1000.3,16.0,4.0,0.0,0.1,74.97,0.6213333333333334
169,BNWKW-1,7.6,17.7,,997.9,6.0,89.3,0.0,5.9,88.87,0.6153777777777778
170,BNWKW-1,3.7,26.8,,1004.2,28.4,41.2,0.0,1.9,87.69,0.6205333333333333
171,BNWKW-1,3.1,17.9,25.9,1027.6,28.1,88.8,0.0,-1.5,71.59,0.18968888888888888
172,BNWKW-1,12.7,11.2,,1019.6,2.5,100.0,0.0,12.7,100.0,0.40488888888888885
173,BNWKW-1,11.6,10.9,0.0,1008.6,19.7,17.2,0.0,7.8,77.75,0.11004444444444444
174,BNWKW-1,3.7,11.9,,996.0,30.0,3.0,0.0,1.9,88.18,0.6206222222222222
175,BNWKW-1,3.8,13.5,17.9,1020.6,12.4,87.6,0.0,2.5,91.05,0.31102222222222226
176,BNWKW-1,11.9,6.2,0.0,1009.6,8.6,87.6,0.0,11.6,97.68,0.14097777777777779
177,BNWKW-1,5.3,22.8,,998.9,18.0,13.6,0.0,2.0,79.4,0.6201777777777778
178,BNWKW-1,10.3,7.5,17.9,1011.6,24.2,95.7,0.0,8.0,85.65,0.07013333333333334
179,BNWKW-1,2.5,8.4,16.1,994.4,30.0,4.7,0.0,0.5,86.78,0.11706666666666667
180,BNWKW-1,8.0,18.2,,988.6,22.4,85.4,0.0,3.4,72.78,0.6201777777777778
181,BRYBW-1,2.6,13.4,58.8,1005.0,13.6,84.9,0.0,-2.1,70.87,0.3674062968515742
182,BRYBW-1,11.1,5.3,,1002.2,7.1,82.4,0.0,8.8,86.05,0.08041979010494753
183,BRYBW-1,5.4,14.2,53.0,1023.4,16.8,0.5,0.0,0.6,71.19,0.8334632683658171
184,BRYBW-1,4.5,20.9,47.8,1004.3,16.6,7.4,0.0,0.0,72.16,0.68071964017991
185,BRYBW-1,5.7,4.1,,996.8,25.3,77.1,0.0,4.7,93.42,0.1064167916041979
186,BRYBW-1,4.4,21.3,28.9,1007.7,14.3,40.1,0.0,0.6,76.24,0.3865367316341829
187,BRYBW-1,2.1,14.0,40.4,1028.1,21.9,64.9,0.0,-1.7,76.11,0.19013493253373312
188,BRYBW-1,11.3,13.2,56.4,1009.9,23.0,22.6,0.0,5.5,67.45,0.4514242878560719
189,BRYBW-1,3.1,17.6,55.3,998.8,39.4,0.9,0.0,0.9,85.4,0.3662068965517241
190,BRYBW-1,3.3,9.4,0.0,1022.6,18.0,7.9,0.0,0.3,80.64,0.2541229385307346
191,BRYBW-1,9.3,4.7,,1010.3,24.9,16.1,0.0,7.8,90.41,0.00047976011994003
192,BRYBW-1,4.2,25.0,41.2,1002.9,19.8,38.0,0.0,0.3,75.48,0.001169415292353823
193,BRYBW-1,9.0,8.0,34.4,1013.1,18.9,36.4,0.0,6.7,85.4,0.12047976011994002
194,BRYBW-1,3.6,13.0,51.9,995.8,25.7,33.0,0.0,0.9,82.83,0.3503748125937031
195,BRYBW-1,6.1,19.4,63.3,990.3,31.2,70.6,0.0,2.4,77.35,0.8370614692653673
196,BTUIW-2,2.4,22.6,31.8,996.5,8.4,80.6,0.0,1.4,93.48,0.40256292906178487
197,BTUIW-2,12.0,5.9,4.9,1004.3,13.4,80.3,0.0,11.4,95.78,0.04352402745995423
198,BTUIW-2,6.8,2.8,0.0,1015.3,18.7,2.9,0.0,6.0,94.98,0.013272311212814643
199,BTUIW-2,3.6,8.2,0.0,1025.7,13.3,0.8,0.0,2.1,89.46,0.04183066361556064
200,BTUIW-2,7.3,28.3,29.9,1011.3,8.4,88.0,0.0,2.9,73.69,0.7818306636155605
201,BTUIW-2,7.7,15.9,0.0,997.9,14.7,49.2,0.0,5.9,88.66,0.14219679633867277
202,BTUIW-2,6.1,19.6,30.8,1014.4,12.2,31.7,0.0,0.7,68.38,0.46828375286041185
203,BTUIW-2,6.5,9.8,4.9,1025.4,23.9,18.4,0.0,-2.5,52.47,0.11313501144164759
204,BTUIW-2,14.2,1.8,,1016.4,7.8,7.2,0.0,13.9,98.36,0.19743707093821508
205,BTUIW-2,12.4,10.3,4.9,1013.6,14.0,24.3,0.0,10.5,88.19,0.10091533180778031
206,BTUIW-2,7.2,15.3,0.0,1003.7,12.0,69.0,0.0,3.7,78.46,0.2698398169336384
207,BTUIW-2,4.5,13.9,2.9,1025.6,10.0,27.7,0.0,2.5,86.55,0.1646224256292906
208,BTUIW-2,11.6,7.8,6.0,1011.1,23.2,89.1,0.0,10.1,90.62,0.0027002288329519447
209,BTUIW-2,4.8,23.0,34.8,1011.6,9.6,49.9,0.0,1.0,76.42,0.6390846681922197
210,BTUIW-2,11.2,6.2,0.0,1015.4,19.1,83.1,0.0,9.6,89.68,0.032997711670480545
211,BTUIW-2,5.5,10.6,4.0,999.4,15.4,22.3,0.0,3.8,88.99,0.4137757437070938
212,BTUIW-2,7.1,16.8,22.7,995.4,19.0,36.4,0.0,4.4,83.06,0.5237528604118993
213,CGTHW-1,0.0,14.6,58.8,1004.2,10.8,68.9,0.0,-1.7,88.11,0.6863768115942029
214,CGTHW-1,9.5,5.5,,1002.7,11.6,71.8,0.0,8.0,90.31,0.10084057971014493
215,CGTHW-1,7.0,2.4,,1016.7,25.3,73.0,0.0,5.7,91.15,0.011304347826086957
216,CGTHW-1,3.5,14.4,53.0,1024.2,15.1,13.5,0.0,0.2,79.39,0.469768115942029
217,CGTHW-1,1.0,20.1,28.9,1009.3,11.7,31.0,0.0,-1.3,84.61,0.5179710144927536
218,CGTHW-1,0.4,6.6,39.1,1028.5,24.2,32.7,0.0,-3.3,76.53,0.22594202898550725
219,CGTHW-1,15.4,3.7,,1019.2,12.1,73.3,0.0,13.5,88.24,0.0231304347826087
220,CGTHW-1,9.9,12.4,56.4,1010.6,23.6,55.6,0.0,5.3,72.96,0.6908985507246377
221,CGTHW-1,1.8,14.1,57.5,1000.4,28.3,28.6,0.0,0.7,91.95,0.06828985507246377
222,CGTHW-1,0.7,5.5,0.0,1023.8,22.6,21.5,0.0,-0.8,90.19,0.0612463768115942
223,CGTHW-1,8.1,4.7,,1010.9,27.2,49.6,0.0,7.2,93.87,0.015507246376811595
224,CGTHW-1,2.0,21.0,62.7,1004.7,25.9,46.9,0.0,-1.2,79.58,0.027942028985507246
225,CGTHW-1,7.4,8.6,34.4,1013.8,22.7,48.4,0.0,6.0,90.42,0.11765217391304349
226,CGTHW-1,1.5,13.3,51.9,996.7,26.4,62.5,0.0,0.3,91.38,0.2549565217391304
227,CGTHW-1,4.3,20.0,84.1,990.9,11.6,66.7,0.0,2.5,88.35,0.0031594202898550723
228,CLDCW-1,0.6,11.2,,999.7,2.0,91.8,0.0,0.3,97.5,1.3539285714285714
229,CLDCW-1,8.0,3.9,,1015.5,8.5,66.3,0.0,7.3,95.93,0.02142857142857143
230,CLDCW-1,3.2,5.7,,1027.3,13.3,42.8,0.0,2.2,93.55,0.17821428571428571
231,CLDCW-1,5.7,15.2,34.5,1011.3,10.1,78.9,0.0,3.0,82.68,1.4144642857142855
232,CLDCW-1,5.5,5.6,,997.1,6.3,90.3,0.0,5.7,100.0,0.40464285714285714
233,CLDCW-1,2.7,10.8,35.8,1012.7,14.5,40.5,0.0,1.1,88.75,1.3387499999999999
234,CLDCW-1,3.1,13.2,31.1,1025.6,28.6,43.4,0.0,-2.6,66.39,0.6030357142857143
235,CLDCW-1,15.6,10.5,,1017.5,6.8,73.0,0.0,15.0,96.06,0.40160714285714283
236,CLDCW-1,11.5,7.0,,1013.4,18.3,94.8,0.0,10.7,94.85,0.07875
237,CLDCW-1,2.5,7.4,,1003.1,25.9,46.3,0.0,0.7,87.97,0.6442857142857142
238,CLDCW-1,0.4,6.0,,1026.0,12.7,26.3,0.0,-0.6,93.08,0.20160714285714285
239,CLDCW-1,3.8,23.1,33.4,1009.1,19.6,21.5,0.0,0.0,76.28,1.5267857142857142
240,CLDCW-1,8.1,5.9,,1015.7,20.0,81.9,0.0,7.6,96.07,0.05357142857142857
241,CLDCW-1,3.1,9.1,,999.3,26.8,56.8,0.0,2.1,92.71,0.20392857142857143
242,CLDCW-1,5.9,17.9,28.9,996.9,20.7,67.5,0.0,4.2,88.31,1.1303571428571428
243,CLDNW-1,0.6,11.2,,999.7,2.0,91.8,0.0,0.3,97.5,1.3301851851851851
244,CLDNW-1,8.0,3.9,,1015.5,8.5,66.3,0.0,7.3,95.93,0.03537037037037037
245,CLDNW-1,3.2,5.7,,1027.3,13.3,42.8,0.0,2.2,93.55,0.20462962962962963
246,CLDNW-1,5.7,15.2,34.5,1011.3,10.1,78.9,0.0,3.0,82.68,1.4775925925925928
247,CLDNW-1,5.5,5.6,,997.1,6.3,90.3,0.0,5.7,100.0,0.48574074074074075
248,CLDNW-1,2.7,10.8,35.8,1012.7,14.5,40.5,0.0,1.1,88.75,1.3051851851851852
249,CLDNW-1,3.1,13.2,31.1,1025.6,28.6,43.4,0.0,-2.6,66.39,0.8053703703703704
250,CLDNW-1,15.6,10.5,,1017.5,6.8,73.0,0.0,15.0,96.06,0.4131481481481481
251,CLDNW-1,11.5,7.0,,1013.4,18.3,94.8,0.0,10.7,94.85,0.075
252,CLDNW-1,2.5,7.4,,1003.1,25.9,46.3,0.0,0.7,87.97,0.8933333333333334
253,CLDNW-1,0.4,6.0,,1026.0,12.7,26.3,0.0,-0.6,93.08,0.2138888888888889
254,CLDNW-1,3.8,23.1,33.4,1009.1,19.6,21.5,0.0,0.0,76.28,1.248888888888889
