,BMUID,temp,wspd,wgust,sealevelpressure,visibility,cloudcover,precip,dew,humidity,loadFactor
105,BTUIW-2,15.9,7.6,4.0,1008.5,16.3,80.2,0.0,13.7,86.57,0.008283752860411898
106,BTUIW-2,14.1,17.2,22.9,1012.1,15.6,57.9,0.0,10.0,76.71,0.41858123569794053
107,BTUIW-2,11.4,16.3,23.9,1001.4,13.5,87.9,0.0,8.5,82.24,0.2740961098398169
108,CGTHW-1,-1.6,8.6,38.0,1012.5,22.6,7.6,0.0,-4.8,78.49,0.015797101449275364
109,CGTHW-1,6.3,20.2,59.7,983.0,25.4,37.9,0.0,2.3,75.61,0.4935072463768116
110,CGTHW-1,4.7,7.9,0.0,999.6,21.5,47.3,0.0,1.2,77.74,0.8978840579710144
111,CGTHW-1,1.6,5.2,30.0,1026.6,22.4,73.2,0.0,-0.7,84.64,0.02666666666666667
112,CGTHW-1,9.6,8.8,28.9,1005.8,10.7,72.6,0.0,8.0,89.98,0.020463768115942027
113,CGTHW-1,9.4,14.6,39.1,1019.1,25.0,60.9,0.0,4.2,69.89,0.13556521739130434
114,CGTHW-1,11.2,10.1,35.8,1008.7,27.5,54.2,0.0,9.3,88.2,0.0607536231884058
115,CGTHW-1,12.3,6.3,,1010.5,17.8,71.2,0.0,10.0,85.6,0.035043478260869565
116,CGTHW-1,8.1,12.1,50.8,997.9,17.3,44.5,0.0,6.2,88.12,0.17782608695652175
117,CLDCW-1,3.3,5.1,,1035.4,16.6,0.0,0.0,0.9,84.53,0.3717857142857143
118,CLDCW-1,0.7,6.4,,1012.2,27.6,0.0,0.0,-4.9,65.98,0.17375000000000002
119,CLDCW-1,7.2,19.2,33.3,987.9,12.6,45.4,0.0,1.4,66.55,0.4057142857142857
120,CLDCW-1,6.4,15.9,25.3,995.5,24.9,38.8,0.0,1.1,68.98,1.605
121,CLDCW-1,14.2,15.2,,1006.6,32.1,38.9,0.0,6.3,58.93,0.7069642857142858
122,CLDCW-1,14.4,7.3,,1018.0,25.0,79.2,0.0,8.5,67.71,0.022375
123,CLDCW-1,9.7,15.6,30.0,1002.0,15.4,83.9,0.0,7.8,88.17,1.115
124,CLDNW-1,3.3,5.1,,1035.4,16.6,0.0,0.0,0.9,84.53,0.22203703703703703
125,CLDNW-1,0.7,6.4,,1012.2,27.6,0.0,0.0,-4.9,65.98,0.2859259259259259
126,CLDNW-1,7.2,19.2,33.3,987.9,12.6,45.4,0.0,1.4,66.55,0.4872222222222222
127,CLDNW-1,6.4,15.9,25.3,995.5,24.9,38.8,0.0,1.1,68.98,1.6592592592592592
128,CLDNW-1,14.2,15.2,,1006.6,32.1,38.9,0.0,6.3,58.93,0.9774074074074074
129,CLDNW-1,14.4,7.3,,1018.0,25.0,79.2,0.0,8.5,67.71,0.07611111111111112
130,CLDNW-1,9.7,15.6,30.0,1002.0,15.4,83.9,0.0,7.8,88.17,1.2205555555555554
131,CLDRW-1,-0.7,11.8,38.0,1011.2,25.8,0.8,0.0,-3.9,79.08,0.11821621621621621
132,CLDRW-1,7.8,22.6,40.3,983.0,24.9,47.5,0.0,2.1,67.1,0.9931891891891891
133,CLDRW-1,5.2,10.4,0.0,1000.3,18.9,41.8,0.0,2.0,79.62,0.3527567567567568
134,CLDRW-1,2.5,7.8,30.0,1025.3,22.6,81.4,0.0,-0.7,79.19,0.41243243243243244
135,CLDRW-1,10.5,13.5,36.9,1018.5,22.2,73.6,0.0,5.4,70.4,0.5285405405405406
136,CLDRW-1,13.4,10.8,,1007.9,25.9,59.5,0.0,10.8,84.16,0.1934054054054054
137,CLDRW-1,12.6,6.4,,1010.4,15.1,69.0,0.0,10.1,84.74,0.05037837837837838
138,CLDRW-1,10.0,16.1,50.8,997.3,20.1,14.7,0.0,5.8,75.24,0.5094054054054054
139,CLDSW-1,3.3,5.1,,1035.4,16.6,0.0,0.0,0.9,84.53,0.15828125
140,CLDSW-1,0.7,6.4,,1012.2,27.6,0.0,0.0,-4.9,65.98,0.08
141,CLDSW-1,7.2,19.2,33.3,987.9,12.6,45.4,0.0,1.4,66.55,0.26328125
142,CLDSW-1,6.4,15.9,25.3,995.5,24.9,38.8,0.0,1.1,68.98,0.9671875
143,CLDSW-1,14.2,15.2,,1006.6,32.1,38.9,0.0,6.3,58.93,0.3303125
144,CLDSW-1,14.4,7.3,,1018.0,25.0,79.2,0.0,8.5,67.71,0.003515625
145,CLDSW-1,9.7,15.6,30.0,1002.0,15.4,83.9,0.0,7.8,88.17,0.3934375
146,CLFLW-1,-1.4,8.0,0.0,1012.8,22.6,0.0,0.0,-6.1,70.27,0.006482758620689655
147,CLFLW-1,6.3,14.6,12.1,986.4,15.6,27.6,0.0,2.7,77.72,0.14744827586206896
148,CLFLW-1,12.0,11.8,0.9,1005.8,24.3,47.3,0.0,7.2,72.48,0.11379310344827585
149,CLFLW-1,11.8,6.7,8.9,1018.7,39.0,27.7,0.0,4.2,59.74,0.014482758620689654
150,CLFLW-1,11.7,7.4,2.0,1010.9,24.3,44.5,0.0,10.3,91.06,0.07420689655172415
151,CLFLW-1,9.7,11.1,6.0,1000.0,16.5,36.3,0.0,7.9,88.49,0.26841379310344826
152,COUWW-1,4.5,6.0,12.1,1013.4,18.4,0.0,0.0,-2.2,61.83,0.09873170731707318
153,COUWW-1,8.1,11.6,16.1,987.4,9.8,84.3,0.0,3.0,69.96,0.15658536585365854
154,COUWW-1,8.0,19.2,17.9,993.3,16.7,72.5,0.0,1.9,65.56,0.977951219512195
155,COUWW-1,2.8,4.0,6.0,1027.8,17.2,98.5,0.0,0.5,84.81,0.016
156,COUWW-1,13.8,18.6,21.0,1005.4,16.5,23.8,0.0,9.2,74.11,0.5280975609756098
157,COUWW-1,15.7,10.9,10.1,1018.4,19.8,56.0,0.0,10.0,68.96,0.010731707317073172
158,COUWW-1,15.9,7.7,4.0,1008.5,16.2,80.3,0.0,13.7,86.63,0.03131707317073171
159,COUWW-1,14.1,17.3,23.6,1012.1,15.7,57.8,0.0,10.0,76.74,0.5117073170731707
160,COUWW-1,11.4,16.3,23.9,1001.4,13.4,88.0,0.0,8.5,82.27,0.2013658536585366
161,CRGHW-1,1.5,5.7,0.0,1036.3,12.8,16.5,0.0,0.3,91.38,0.09356521739130436
162,CRGHW-1,-2.5,5.0,0.0,1013.3,23.3,0.0,0.0,-5.9,77.61,0.06765217391304348
163,CRGHW-1,6.6,10.5,12.1,986.2,19.9,26.8,0.0,3.3,79.77,0.4061739130434783
164,CRGHW-1,6.3,11.3,12.1,997.0,28.1,27.5,0.0,2.6,76.92,0.3299130434782609
165,CRGHW-1,3.1,4.7,0.0,1027.4,23.2,58.0,0.0,-0.3,78.33,0.1267391304347826
166,CRGHW-1,11.9,8.3,0.9,1005.8,20.4,54.9,0.0,8.5,79.55,0.33552173913043476
167,CRGHW-1,11.5,6.1,8.9,1018.6,46.6,16.6,0.0,4.7,63.0,0.002217391304347826
168,CRGHW-1,11.8,6.0,2.0,1011.1,25.9,38.3,0.0,10.4,91.18,0.43369565217391304
169,CRGHW-1,10.2,7.5,6.0,999.9,11.6,36.2,0.0,8.6,89.88,0.5918695652173913
170,CRMLW-1,-1.1,3.6,,1012.8,2.3,85.6,0.0,-2.2,92.57,0.03894736842105263
171,CRMLW-1,7.3,19.3,34.1,982.2,24.4,76.8,0.0,2.8,72.95,0.6022315789473685
172,CRMLW-1,5.7,18.1,,1000.2,22.0,31.6,0.0,2.9,82.17,0.49082105263157894
173,CRMLW-1,1.9,7.2,,1026.5,17.9,79.8,0.0,0.9,93.28,0.31334736842105265
174,CRMLW-1,10.6,8.0,,1006.1,24.0,89.7,0.0,9.2,91.21,0.0002526315789473684
175,CRMLW-1,12.1,13.8,,1019.8,30.2,88.8,0.0,4.5,59.51,0.3159578947368421
176,CRMLW-1,12.6,6.0,,1009.3,24.7,78.6,0.0,10.9,89.8,0.0053894736842105264
177,CRMLW-1,10.4,15.4,,1011.6,5.9,98.3,0.0,9.5,94.36,0.43132631578947367
178,CRMLW-1,8.8,12.6,,997.0,17.3,87.4,0.0,6.4,85.1,0.1968
179,CRYRW-2,4.5,8.7,,1034.1,26.3,6.1,0.0,0.4,74.98,0.2686086956521739
180,CRYRW-2,9.4,18.1,35.4,987.9,18.7,27.7,0.0,1.7,58.51,0.37528985507246376
181,CRYRW-2,6.4,16.8,27.6,997.6,25.9,70.7,0.0,2.5,76.18,0.4606521739130435
182,CRYRW-2,3.5,4.9,,1026.2,25.6,98.0,0.0,0.4,80.41,0.12668115942028985
183,CRYRW-2,15.9,15.2,,1006.2,28.1,69.7,0.0,8.1,60.0,0.3234492753623189
184,CRYRW-2,17.1,6.6,,1007.5,27.5,81.3,0.0,13.0,76.82,0.0018115942028985507
185,CRYRW-2,11.4,9.2,12.1,1000.7,26.0,45.5,0.0,8.5,82.23,0.7590869565217392
186,DALSW-1,4.0,6.3,,1035.2,14.2,7.8,0.0,1.1,81.61,0.33566666666666667
187,DALSW-1,1.5,9.1,,1011.8,27.2,0.0,0.0,-4.1,66.32,0.13499999999999998
188,DALSW-1,7.0,15.5,,988.7,11.6,44.0,0.0,2.2,71.5,0.12240000000000001
189,DALSW-1,6.8,18.4,27.8,994.4,22.3,34.2,0.0,1.3,68.18,0.794
190,DALSW-1,2.5,2.9,,1027.0,18.7,99.2,0.0,0.5,86.11,0.004333333333333333
191,DALSW-1,13.9,14.9,,1007.1,29.5,35.4,0.0,5.9,58.53,0.15059999999999998
192,DALSW-1,16.3,4.3,,1008.0,28.9,51.8,0.0,12.4,77.35,0.0006666666666666666
193,DALSW-1,10.4,13.9,31.1,1003.0,15.8,84.1,0.0,7.8,84.14,0.3917333333333334
