    ,BMUID   ,temp ,wspd ,wgust ,sealevelpressure ,visibility ,cloudcover ,precip ,dew  ,humidity ,loadFactor
251 ,STLGW-3 ,12.8 ,6.0  ,6.0   ,                 ,           ,           ,0.0    ,8.3  ,74.09    ,0.02326027397260274
252 ,STLGW-3 ,11.2 ,6.0  ,8.9   ,                 ,           ,           ,0.0    ,3.9  ,60.76    ,0.022027397260273973
253 ,STLGW-3 ,15.0 ,2.9  ,4.9   ,                 ,           ,           ,0.0    ,12.7 ,86.13    ,0.3208219178082192
254 ,STLGW-3 ,9.7  ,1.0  ,6.5   ,                 ,           ,           ,0.0    ,7.9  ,88.37    ,0.3093698630136986
255 ,STRNW-1 ,0.5  ,0.5  ,1.5   ,                 ,           ,           ,0.0    ,-9.6 ,46.85    ,0.5277941176470589
256 ,STRNW-1 ,6.0  ,2.7  ,5.3   ,                 ,           ,           ,0.0    ,2.7  ,79.66    ,0.040411764705882355
257 ,STRNW-1 ,10.1 ,4.9  ,10.3  ,                 ,           ,           ,0.0    ,-7.3 ,28.73    ,0.44929411764705884
258 ,STRNW-1 ,11.8 ,6.8  ,12.0  ,                 ,           ,           ,0.0    ,3.9  ,58.63    ,0.05814705882352941
259 ,STRNW-1 ,15.4 ,6.8  ,12.2  ,                 ,           ,           ,0.0    ,13.0 ,85.18    ,0.4622058823529412
260 ,STRNW-1 ,9.5  ,11.9 ,18.9  ,                 ,           ,           ,6.1    ,7.2  ,85.84    ,0.1696470588235294
261 ,TDBNW-1 ,0.0  ,0.9  ,2.9   ,                 ,           ,           ,0.0    ,-1.5 ,89.63    ,0.17869565217391306
262 ,TDBNW-1 ,10.0 ,0.9  ,2.9   ,                 ,           ,           ,0.0    ,4.8  ,70.09    ,0.0927536231884058
263 ,TDBNW-1 ,15.0 ,2.0  ,4.9   ,                 ,           ,           ,0.0    ,13.3 ,89.57    ,0.05398550724637681
264 ,TDBNW-1 ,8.4  ,3.4  ,15.8  ,                 ,           ,           ,0.0    ,6.3  ,86.99    ,0.6760144927536232
265 ,TULWW-1 ,0.6  ,8.1  ,11.0  ,                 ,           ,           ,0.0    ,-1.1 ,88.37    ,0.26694117647058824
266 ,TULWW-1 ,16.2 ,2.6  ,7.7   ,                 ,           ,           ,0.0    ,10.5 ,69.02    ,0.012352941176470587
267 ,TULWW-2 ,0.6  ,8.1  ,11.0  ,                 ,           ,           ,0.0    ,-1.1 ,88.37    ,0.28456
268 ,TULWW-2 ,16.2 ,2.6  ,7.7   ,                 ,           ,           ,0.0    ,10.5 ,69.02    ,0.016479999999999998
